,BOROUGH,SITE_STATUS,SITE_NAME,SITE_NUMBER,Entrance,lng,lat,Entrance_Type,All_Election_Districts
2160,QUEENS,A,PS 162-John Golden,Q0102,201-02 53 Avenue Oakland Gardens 11364,-73.776845,40.748927,Voter,"[33, 36, 37, 35, 78]"
2161,QUEENS,A,PS 162-John Golden,Q0102,Rear Entrance on 202 Street between School & Playground Oakland Gardens 11364,-73.76,40.75,Handicap,"[33, 36, 37, 35, 78]"
2162,MANHATTAN,A,Columbia University Houses,M0216,410 Riverside Drive New York 10025,-73.966957,40.807012,Voter,[93]
2163,MANHATTAN,A,Columbia University Houses,M0216,410 Riverside Drive New York 10025,-73.966957,40.807012,Handicap,[93]
2164,QUEENS,A,PS 101-School in the Gardens,Q0099,2 Russell Place Forest Hills 11375,-73.843624,40.715644,Voter,"[20, 21, 19, 22, 26, 23, 27, 80, 81]"
2165,QUEENS,A,PS 101-School in the Gardens,Q0099,Door on the right corner of the school on Russel Place Forest Hills 11375,-73.85,40.72,Handicap,"[20, 21, 19, 22, 26, 23, 27, 80, 81]"
2166,QUEENS,A,August Martin HS,Q0071,156-10 Baisley Boulevard Jamaica 11434,-73.783291,40.675168,Voter,"[57, 56, 58, 76, 75]"
2167,QUEENS,A,August Martin HS,Q0071,156-10 Baisley Boulevard Jamaica 11434,-73.783291,40.675168,Handicap,"[57, 56, 58, 76, 75]"
2168,MANHATTAN,A,St Nicholas Sr Ctr,10760,210 West 131 Street New York 10027,-73.946454,40.812658,Voter,"[31, 32, 33]"
2169,MANHATTAN,A,St Nicholas Sr Ctr,10760,210 West 131 Street New York 10027,-73.946454,40.812658,Handicap,"[31, 32, 33]"
2170,STATEN IS,A,New Lane Shores,S0054,70 New Lane Staten Island 10305,-74.06154,40.61302,Voter,[49]
2171,STATEN IS,A,New Lane Shores,S0054,70 New Lane Staten Island 10305,-74.06154,40.61302,Handicap,[49]
2172,BROOKLYN,A,PS 127,B0304,7805 7 Avenue Brooklyn 11228,-74.018707,40.623791,Voter,"[48, 68]"
2173,BROOKLYN,A,PS 127,B0304,Enter on 78th Street Brooklyn 11228,-74.0109197,40.619202,Handicap,"[48, 68]"
2174,QUEENS,A,St Andrews Avellino School,Q0158,35-50 158 Street Flushing 11358,-73.807381,40.764762,Voter,"[12, 8, 11, 9, 20]"
2175,QUEENS,A,St Andrews Avellino School,Q0158,35-60 158 Street Flushing 11358,-73.807494,40.763976,Handicap,"[12, 8, 11, 9, 20]"
2176,BRONX,A,MS 203 (PS 183),10072,339 Morris Avenue Bronx 10451,-73.925757,40.81336,Voter,"[30, 31, 18, 33, 29, 32]"
2177,BRONX,A,MS 203 (PS 183),10072,339 Morris Avenue Bronx 10451,-73.925757,40.81336,Handicap,"[30, 31, 18, 33, 29, 32]"
2178,BROOKLYN,A,St. Cecilia,B0069,24 North Henry Street Brooklyn 11222,-73.942482,40.719863,Voter,"[12, 42, 19, 18, 33, 15, 102]"
2179,BROOKLYN,A,St. Cecilia,B0069,24 North Henry Street Brooklyn 11222,-73.942482,40.719863,Handicap,"[12, 42, 19, 18, 33, 15, 102]"
2180,STATEN IS,A,Jerome Parker Campus CSI HS School,11595,100 Essex Drive Staten Island 10314,-74.158752,40.581477,Voter,"[11, 12, 84]"
2181,STATEN IS,A,Jerome Parker Campus CSI HS School,11595,100 Essex Drive Staten Island 10314,-74.158752,40.581477,Handicap,"[11, 12, 84]"
2182,QUEENS,A,PS 173-Fresh Meadows,Q0086,174-10 67 Avenue Fresh Meadows 11365,-73.795256,40.734307,Voter,"[61, 12, 13, 59, 14]"
2183,QUEENS,A,PS 173-Fresh Meadows,Q0086,Side Entrance between School and Playground on 67th Ave Fresh Meadows 11365,-73.7785235,40.7389736,Handicap,"[61, 12, 13, 59, 14]"
2184,BRONX,A,Mark Terrace Apartment Building,10639,3410 Dereimer Avenue Bronx 10475,-73.83611,40.88042,Voter,"[8, 14]"
2185,BRONX,A,Mark Terrace Apartment Building,10639,Entrance on Tillotson Avenue Bronx 10475,-73.8351751,40.8796131,Handicap,"[8, 14]"
2186,BROOKLYN,A,Transit Tech HS,B0002,1 Wells Street Brooklyn 11208,-73.87523,40.678535,Voter,"[1, 72, 2, 66, 5]"
2187,BROOKLYN,A,Transit Tech HS,B0002,Wells Street & Crystal Street Brooklyn 11208,-73.875183,40.678383,Handicap,"[1, 72, 2, 66, 5]"
2188,BROOKLYN,A,Harway Terrace,B0139,2475 West 16 Street Brooklyn 11214,-73.984669,40.587311,Voter,"[47, 40, 59]"
2189,BROOKLYN,A,Harway Terrace,B0139,Enter on left side of main entrance Brooklyn 11214,-73.995752,40.6591058,Handicap,"[47, 40, 59]"
2190,BRONX,A,PS 14 Senator John Calandra,X0121,3041 Bruckner Boulevard Bronx 10461,-73.825827,40.835555,Voter,"[40, 24, 25, 20, 43]"
2191,BRONX,A,PS 14 Senator John Calandra,X0121,3041 Bruckner Boulevard on the Corner of Hollywood Ave Bronx 10461,-73.82638,40.83668,Handicap,"[40, 24, 25, 20, 43]"
2192,QUEENS,A,Andrew Jackson HS,Q0108,207-01 116 Avenue Cambria Heights 11411,-73.746023,40.698134,Voter,"[62, 57, 63, 59, 60, 58, 37, 61, 64, 78]"
2193,QUEENS,A,Andrew Jackson HS,Q0108,Pathway on 208 Street between School & Athletic Fields Cambria Heights 11411,-73.74,40.7,Handicap,"[62, 57, 63, 59, 60, 58, 37, 61, 64, 78]"
2194,MANHATTAN,A,Stuyvesant Town V,M0262,545 East 14 Street New York 10009,-73.978197,40.729875,Voter,"[41, 40, 45]"
2195,MANHATTAN,A,Stuyvesant Town V,M0262,545 East 14 Street New York 10009,-73.978197,40.729875,Handicap,"[41, 40, 45]"
2196,QUEENS,A,PS 206-Horace Harding School,Q0216,61-02 98 Street Rego Park 11374,-73.860693,40.734191,Voter,"[54, 23, 27, 55, 26, 62, 24, 59, 64]"
2197,QUEENS,A,PS 206-Horace Harding School,Q0216,61-02 98 Street Rego Park 11374,-73.860693,40.734191,Handicap,"[54, 23, 27, 55, 26, 62, 24, 59, 64]"
2198,BRONX,A,PS 160 Walt Disney School,11757,4140 Hutchinson River Bronx 10465,-73.8363954,40.8432117,Voter,"[68, 77, 116, 66, 108, 113, 67, 70, 111, 69]"
2199,BRONX,A,PS 160 Walt Disney School,11757,Double doors on far right corner of building Bronx 10465,-73.798186,40.8088,Handicap,"[68, 77, 116, 66, 108, 113, 67, 70, 111, 69]"
2200,QUEENS,A,Young Womens Leadership School-Queens,10736,150-91 87 Road Jamaica 11432,-73.80413,40.708343,Voter,[51]
2201,QUEENS,A,Young Womens Leadership School-Queens,10736,Ground Entrance on 87th Road (Left of Main Entrance) Jamaica 11432,-73.8,40.72,Handicap,[51]
2202,BROOKLYN,A,PS 178,B0121,2163 Dean Street Brooklyn 11233,-73.915351,40.675132,Voter,"[34, 33]"
2203,BROOKLYN,A,PS 178,B0121,In back of building on Pacific Street Brooklyn 11233,-73.93,40.68,Handicap,"[34, 33]"
2204,BROOKLYN,A,PS 8,B0212,37 Hicks Street Brooklyn 11201,-73.993008,40.700771,Voter,"[12, 6, 4, 7, 22, 5, 120]"
2205,BROOKLYN,A,PS 8,B0212,Enter on Poplar Street Brooklyn 11201,-73.99,40.69,Handicap,"[12, 6, 4, 7, 22, 5, 120]"
2206,QUEENS,A,Ridgewood YMCA,11652,69-02 64 Street Ridgewood 11385,-73.893937,40.704133,Voter,"[49, 50, 6]"
2207,QUEENS,A,Ridgewood YMCA,11652,Side Entrance on Catalpa Avenue Ridgewood 11385,-73.91,40.7,Handicap,"[49, 50, 6]"
2208,BRONX,A,Jonas Bronck Housing,X0087,230 East 179 Street Bronx 10457,-73.903319,40.85068,Voter,"[59, 29, 30, 28]"
2209,BRONX,A,Jonas Bronck Housing,X0087,Left of the main entrance on E. 179 St. Bronx 10457,-84.2539813003493,49.4515636581,Handicap,"[59, 29, 30, 28]"
2210,QUEENS,A,PS 19-Marino Jeantet,Q0310,40-32 99 Street Corona 11368,-73.86609,40.74866,Voter,"[7, 1, 5, 34, 2, 3, 6]"
2211,QUEENS,A,PS 19-Marino Jeantet,Q0310,Rear Schoolyard Entrance from 98th Street Corona 11368,-73.8670404,40.7489179,Handicap,"[7, 1, 5, 34, 2, 3, 6]"
2212,MANHATTAN,A,Park West High School,11220,525 West 50 Street New York 10019,-73.993584,40.765551,Voter,"[83, 4, 5, 82, 109, 107]"
2213,MANHATTAN,A,Park West High School,11220,525 West 50 Street New York 10019,-73.993584,40.765551,Handicap,"[83, 4, 5, 82, 109, 107]"
2214,BROOKLYN,A,IS 228,00046,228 Avenue S Brooklyn 11223,-73.976772,40.601113,Voter,"[33, 32, 49, 48, 47, 66, 70]"
2215,BROOKLYN,A,IS 228,00046,Enter on West 4th St through school yard Brooklyn 11223,-73.97,40.6,Handicap,"[33, 32, 49, 48, 47, 66, 70]"
2216,QUEENS,A,Creedmoor Hospital,Q0256,79-25 Winchester Boulevard Queens Village 11427,-73.732033,40.741426,Voter,"[8, 9]"
2217,QUEENS,A,Creedmoor Hospital,Q0256,Gate on Winchester Boulevard to Gym Queens Village 11427,-75.2295,45.1032,Handicap,"[8, 9]"
2218,BROOKLYN,A,IS 162,B0057,1390 Willoughby Avenue Brooklyn 11237,-73.92002,40.706871,Voter,"[52, 65, 53, 54]"
2219,BROOKLYN,A,IS 162,B0057,To left of Main Entrance on Willoughby Avenue Brooklyn 11237,-73.92,40.7,Handicap,"[52, 65, 53, 54]"
2220,QUEENS,A,PS 165-Edith K. Bergtraum,Q0240,70-35 150 Street Flushing 11367,-73.818098,40.729545,Voter,"[42, 25, 45, 44, 36, 24, 26, 1]"
2221,QUEENS,A,PS 165-Edith K. Bergtraum,Q0240,Single Door into Gymnasium on 70th Road near Schoolyard Flushing 11367,-73.8219667,40.7287808,Handicap,"[42, 25, 45, 44, 36, 24, 26, 1]"
2222,MANHATTAN,A,The Riverside Church of NY,10993,91 Claremont Avenue New York 10027,-73.962512,40.811956,Voter,"[95, 68, 98, 107, 96]"
2223,MANHATTAN,A,The Riverside Church of NY,10993,91 Claremont Avenue New York 10027,-73.962512,40.811956,Handicap,"[95, 68, 98, 107, 96]"
2224,BRONX,A,Glebe Avenue Senior Center,11004,2125 Glebe Avenue Bronx 10462,-73.850602,40.835162,Voter,"[66, 68]"
2225,BRONX,A,Glebe Avenue Senior Center,11004,2125 Glebe Avenue Bronx 10462,-73.850602,40.835162,Handicap,"[66, 68]"
2226,MANHATTAN,A,Morningside Heights Housing,11622,80 La Salle Street New York 10027,-73.958002,40.812778,Voter,[99]
2227,MANHATTAN,A,Morningside Heights Housing,11622,80 La Salle Street New York 10027,-73.958002,40.812778,Handicap,[99]
2228,BRONX,A,PS 32,X0183,690 East 183 Street Bronx 10458,-73.886056,40.852013,Voter,"[5, 1, 3, 1, 69, 87]"
2229,BRONX,A,PS 32,X0183,Cambreleng Ave near corner of East 183 Street Bronx 10458,-73.8844068,40.8554634,Handicap,"[5, 1, 3, 1, 69, 87]"
2230,MANHATTAN,A,"River View Towers, Inc.",M0278,626 Riverside Drive New York 10031,-73.95443,40.823646,Voter,"[84, 2, 85]"
2231,MANHATTAN,A,"River View Towers, Inc.",M0278,West 140th Street New York 10031,-73.9460811,40.8205648,Handicap,"[84, 2, 85]"
2232,MANHATTAN,A,Lincoln Towers VI,M0107,205 West End Avenue New York 10023,-73.986376,40.778571,Voter,[106]
2233,MANHATTAN,A,Lincoln Towers VI,M0107,205 West End Avenue New York 10023,-73.986376,40.778571,Handicap,[106]
2234,QUEENS,A,MS 53 / IS 53 -Brian Piccolo,Q0007,10-45 Nameoke Street Far Rockaway 11691,-73.749475,40.604172,Voter,"[29, 28, 88]"
2235,QUEENS,A,MS 53 / IS 53 -Brian Piccolo,Q0007,10-45 Nameoke Street Far Rockaway 11691,-73.749475,40.604172,Handicap,"[29, 28, 88]"
2236,BROOKLYN,A,PS 233,B0379,9301 Avenue B Brooklyn 11236,-73.913938,40.651343,Voter,"[61, 63, 53, 62, 55]"
2237,BROOKLYN,A,PS 233,B0379,Enter on East 93rd Street Brooklyn 11236,-73.9,40.65,Handicap,"[61, 63, 53, 62, 55]"
2238,BROOKLYN,A,PS 753/Brooklyn School for Career Development,B0265,510 Clermont Avenue Brooklyn 11238,-73.968972,40.682719,Voter,"[62, 61, 47, 103]"
2239,BROOKLYN,A,PS 753/Brooklyn School for Career Development,B0265,510 Clermont Avenue Brooklyn 11238,-73.968972,40.682719,Handicap,"[62, 61, 47, 103]"
2240,BRONX,A,Mitchell Community Center,11451,210 Alexander Avenue Bronx 10454,-73.925527,40.809216,Voter,"[21, 24, 20, 19, 25, 23, 26, 60]"
2241,BRONX,A,Mitchell Community Center,11451,Center Entrance on East 137 Street Bronx 10454,-75.9413,39.6001,Handicap,"[21, 24, 20, 19, 25, 23, 26, 60]"
2242,MANHATTAN,A,Hamilton Hgts Terrace,M0091,1833 Amsterdam Avenue New York 10031,-73.94477,40.828772,Voter,[28]
2243,MANHATTAN,A,Hamilton Hgts Terrace,M0091,1833 Amsterdam Ave New York 10031,-73.94477,40.828772,Handicap,[28]
2244,QUEENS,A,PS 181-Brookfield,Q0057,148-15 230 Street Springfield Gardens 11413,-73.753201,40.655839,Voter,"[43, 47, 46, 42, 84]"
2245,QUEENS,A,PS 181-Brookfield,Q0057,On the corner of 230 Street and 149 Avenue Springfield Gardens 11413,-80.9867,42.8473,Handicap,"[43, 47, 46, 42, 84]"
2246,QUEENS,A,Goodwill Apartments,Q0177,4-21 27 Avenue Astoria 11102,-73.932881,40.774712,Voter,[1]
2247,QUEENS,A,Goodwill Apartments,Q0177,Terrace Entrance on 27th Avenue near 4th Street Astoria 11102,-73.9331465,40.7754839,Handicap,[1]
2248,BROOKLYN,A,PS 13,B0277,557 Pennsylvania Avenue Brooklyn 11207,-73.893547,40.663642,Voter,"[54, 53, 38, 55, 37]"
2249,BROOKLYN,A,PS 13,B0277,557 Pennsylvania  Avenue Brooklyn 11207,-73.893547,40.663642,Handicap,"[54, 53, 38, 55, 37]"
2250,MANHATTAN,A,The Manhattan Psychiatric Center (Meyer Building),11577,600 East 125 Street New York 10035,-73.92983,40.789139,Voter,"[107, 94]"
2251,MANHATTAN,A,The Manhattan Psychiatric Center (Meyer Building),11577,600 East 125 Street New York 10035,-73.92983,40.789139,Handicap,"[107, 94]"
2252,QUEENS,A,PS 153-Maspeth Elem,Q0211,60-02 60 Lane Maspeth 11378,-73.903879,40.716483,Voter,"[78, 44, 18, 17, 85]"
2253,QUEENS,A,PS 153-Maspeth Elem,Q0211,Side Entrance on 60th Road near 60th Lane Maspeth 11378,-73.9038798,40.7168211,Handicap,"[78, 44, 18, 17, 85]"
2254,BROOKLYN,A,Kingsboro 7th Day Adventist,11429,415 7 Street Brooklyn 11215,-73.982354,40.669094,Voter,"[76, 94, 82, 73, 84, 83]"
2255,BROOKLYN,A,Kingsboro 7th Day Adventist,11429,Right side of the bldg. Brooklyn 11215,-73.99,40.67,Handicap,"[76, 94, 82, 73, 84, 83]"
2256,BRONX,A,PS 83 Annex,10601,1840 Bogart Avenue Bronx 10462,-73.858675,40.848626,Voter,"[7, 8, 18, 6, 19, 11]"
2257,BRONX,A,PS 83 Annex,10601,Thru gated ramp on Radcliffe Ave Bronx 10462,-73.87,40.85,Handicap,"[7, 8, 18, 6, 19, 11]"
2258,BROOKLYN,A,PS 310,11385,942 62 Street Brooklyn 11219,-74.007368,40.632197,Voter,"[11, 10, 61]"
2259,BROOKLYN,A,PS 310,11385,942 62nd Street Brooklyn 11219,-74.007368,40.632197,Handicap,"[11, 10, 61]"
2260,BROOKLYN,A,JHS 126,B0237,424 Leonard Street Brooklyn 11222,-73.948472,40.719773,Voter,"[34, 39, 35, 40, 41, 25, 24, 38, 96]"
2261,BROOKLYN,A,JHS 126,B0237,Manhattan Avenue Brooklyn 11222,-73.9482815,40.7209206,Handicap,"[34, 39, 35, 40, 41, 25, 24, 38, 96]"
2262,BRONX,A,PS 86 Kingsbridge Heights,X0111,2756 Reservoir Avenue Bronx 10468,-73.898207,40.870024,Voter,"[24, 23, 4, 2, 3, 5, 72]"
2263,BRONX,A,PS 86 Kingsbridge Heights,X0111,Through schoolyard gate at Reservoir Avenue : Playrm 1 Bronx 10468,14.3001435907641,47.6077978292689,Handicap,"[24, 23, 4, 2, 3, 5, 72]"
2264,BROOKLYN,A,PS 446,B0328,76 Riverdale Avenue Brooklyn 11212,-73.913605,40.660081,Voter,"[53, 47, 99, 96]"
2265,BROOKLYN,A,PS 446,B0328,76 Riverdale Avenue Brooklyn 11212,-73.913605,40.660081,Handicap,"[53, 47, 99, 96]"
2266,MANHATTAN,A,NYU Wash Square Village 2,10547,2 Washington Square Village New York 10012,-73.996191,40.72826,Voter,"[104, 94, 23]"
2267,MANHATTAN,A,NYU Wash Square Village 2,10547,2 Washington Square Village New York 10012,-73.996191,40.72826,Handicap,"[104, 94, 23]"
2268,QUEENS,A,North Forest Park Library,Q0309,98-27 Metropolitan Avenue Forest Hills 11375,-73.853618,40.711035,Voter,[18]
2269,QUEENS,A,North Forest Park Library,Q0309,98-27 Metropolitan Avenue Forest Hills 11375,-73.853618,40.711035,Handicap,[18]
2270,BROOKLYN,A,Telecommunications HS,10052,350 67 Street Brooklyn 11220,-74.023296,40.636879,Voter,"[59, 27, 97, 62, 61, 76, 77, 76]"
2271,BROOKLYN,A,Telecommunications HS,10052,Enter on 4th Avenue exit 1 Brooklyn 11220,-74.02,40.64,Handicap,"[59, 27, 97, 62, 61, 76, 77, 76]"
2272,MANHATTAN,A,UASBYW,11255,81 New Street New York 10004,-74.01277,40.70492,Voter,"[4, 88, 1, 89]"
2273,MANHATTAN,A,UASBYW,11255,5 Beaver Street New York 10004,-74.012955,40.705106,Handicap,"[4, 88, 1, 89]"
2274,BROOKLYN,A,PS 94,B0262,5010 6th Avenue Brooklyn 11220,-74.008601,40.643614,Voter,"[34, 66, 6, 2, 12]"
2275,BROOKLYN,A,PS 94,B0262,Inaccessible Poll Site Brooklyn 11220,-73.95182650000001,40.6359305,Handicap,"[34, 66, 6, 2, 12]"
2276,MANHATTAN,A,Baruch College Campus H.S,10463,55 East 25 Street New York 10010,-73.985941,40.741798,Voter,"[30, 33, 51, 29, 34, 35]"
2277,MANHATTAN,A,Baruch College Campus H.S,10463,55 East 25 Street New York 10010,-73.985941,40.741798,Handicap,"[30, 33, 51, 29, 34, 35]"
2278,MANHATTAN,A,Sirovich Senior Center,10139,331 East 12 Street New York 10003,-73.984383,40.730484,Voter,"[36, 36, 34, 35, 97, 96, 103]"
2279,MANHATTAN,A,Sirovich Senior Center,10139,331 East 12 Street New York 10003,-73.984383,40.730484,Handicap,"[36, 36, 34, 35, 97, 96, 103]"
2280,BROOKLYN,A,PS 10,B0267,511 7th Avenue Brooklyn 11215,-73.986376,40.66099,Voter,"[65, 43, 81, 78, 62, 79, 46, 21, 80]"
2281,BROOKLYN,A,PS 10,B0267,On 17th Street side Brooklyn 11215,-73.986186,40.6605099,Handicap,"[65, 43, 81, 78, 62, 79, 46, 21, 80]"
2282,BROOKLYN,A,IS 395/PS 109,10984,1001 East 45 Street Brooklyn 11203,-73.933395,40.636311,Voter,"[31, 33, 29, 32, 30, 34, 28, 99, 96]"
2283,BROOKLYN,A,IS 395/PS 109,10984,1001 East 45 Street Brooklyn 11203,-73.933395,40.636311,Handicap,"[31, 33, 29, 32, 30, 34, 28, 99, 96]"
2284,QUEENS,A,JHS 226-Virgil I. Grissom,Q0025,121-10 Rockaway Boulevard South Ozone Park 11420,-73.816566,40.675478,Voter,"[8, 78, 25, 18, 26, 27, 28, 23, 22, 24, 91, 82]"
2285,QUEENS,A,JHS 226-Virgil I. Grissom,Q0025,Side Driveway Entrance on Rockaway Blvd & 122 Street South Ozone Park 11420,-73.81,40.68,Handicap,"[8, 78, 25, 18, 26, 27, 28, 23, 22, 24, 91, 82]"
2286,MANHATTAN,A,PS 15,M0191,333 East 4 Street New York 10009,-73.978712,40.721785,Voter,"[10, 16, 15, 17, 106]"
2287,MANHATTAN,A,PS 15,M0191,E 5th St Schoolyard (Bet Avenue C and D) New York 10009,-73.98,40.73,Handicap,"[10, 16, 15, 17, 106]"
2288,BRONX,A,Providence Rest,11574,3304 Waterbury Avenue Bronx 10465,-73.817339,40.837226,Voter,"[41, 42, 46, 45, 44]"
2289,BRONX,A,Providence Rest,11574,3304 Waterbury Avenue Bronx 10465,-73.817339,40.837226,Handicap,"[41, 42, 46, 45, 44]"
2290,MANHATTAN,A,Oberia Dempsey Center,10440,127 West 127 Street New York 10027,-73.945385,40.809538,Voter,"[29, 26, 28]"
2291,MANHATTAN,A,Oberia Dempsey Center,10440,West 128th Street Between Lenox & 7th Avenues New York 10027,-73.9463524,40.8107774,Handicap,"[29, 26, 28]"
2292,QUEENS,A,Dayton Beach Park 8600,Q0274,86-00 Shore Front Parkway Far Rockaway 11693,-73.81106,40.585235,Voter,"[85, 15]"
2293,QUEENS,A,Dayton Beach Park 8600,Q0274,86-00 Shore Front Parkway Far Rockaway 11693,-73.81106,40.585235,Handicap,"[85, 15]"
2294,STATEN IS,A,PS 18 John G. Whittier,S0071,221 Broadway Staten Island 10310,-74.117346,40.636836,Voter,"[70, 14, 13, 16, 68]"
2295,STATEN IS,A,PS 18 John G. Whittier,S0071,221 Broadway Staten Island 10310,-74.117346,40.636836,Handicap,"[70, 14, 13, 16, 68]"
2296,BROOKLYN,A,Trump Village Bldg 5B1,B0169,2925 West 5th Street Brooklyn 11224,-73.97215,40.57847,Voter,[23]
2297,BROOKLYN,A,Trump Village Bldg 5B1,B0169,2925 West 5 Street Brooklyn 11224,-73.97215,40.57847,Handicap,[23]
2298,BROOKLYN,A,PS 272,B0014,101-24 Seaview Avenue Brooklyn 11236,-73.886455,40.635601,Voter,"[16, 76, 63, 41, 49, 59, 47, 82, 89]"
2299,BROOKLYN,A,PS 272,B0014,East 102 Street Brooklyn 11236,-73.8919872,40.6414428,Handicap,"[16, 76, 63, 41, 49, 59, 47, 82, 89]"
2300,STATEN IS,A,Todt Hill Community Center,S0030,255 Westwood Avenue Staten Island 10314,-74.119209,40.606924,Voter,[71]
2301,STATEN IS,A,Todt Hill Community Center,S0030,255 Westwood Avenue Staten Island 10314,-74.119209,40.606924,Handicap,[71]
2302,MANHATTAN,A,Lira Apartments,11524,21 Spring Street New York 10012,-73.995244,40.721623,Voter,"[19, 68]"
2303,MANHATTAN,A,Lira Apartments,11524,21 Spring Street New York 10012,-73.995244,40.721623,Handicap,"[19, 68]"
2304,BROOKLYN,A,L. H. Pink Houses Community Center,B0155,2702 Linden Boulevard Brooklyn 11208,-73.86443,40.66829,Voter,"[60, 59, 57, 58]"
2305,BROOKLYN,A,L. H. Pink Houses Community Center,B0155,2702 Linden Boulevard Brooklyn 11208,-73.86443,40.66829,Handicap,"[60, 59, 57, 58]"
2306,BROOKLYN,A,Van Dyke Community Ctr.,11644,392 Blake Avenue Brooklyn 11212,-73.904789,40.666072,Voter,"[69, 68, 65, 110, 70, 78]"
2307,BROOKLYN,A,Van Dyke Community Ctr.,11644,392 Blake Avenue Brooklyn 11212,-73.904789,40.666072,Handicap,"[69, 68, 65, 110, 70, 78]"
2308,QUEENS,A,JHS 210-Elizabeth Blackwell,Q0300,93-11 101 Avenue Ozone Park 11416,-73.8475,40.683993,Voter,"[35, 33]"
2309,QUEENS,A,JHS 210-Elizabeth Blackwell,Q0300,93-11 101 Avenue Ozone Park 11416,-73.8475,40.683993,Handicap,"[35, 33]"
2310,BROOKLYN,A,Homecrest Public Library,10046,2525 Coney Island Avenue Brooklyn 11223,-73.960748,40.595224,Voter,[29]
2311,BROOKLYN,A,Homecrest Public Library,10046,2525 Coney Island Avenue Brooklyn 11223,-73.960748,40.595224,Handicap,[29]
2312,BRONX,A,JHS 80 The Mosholu Parkway,X0037,149 East Mosholu Parkway N Bronx 10467,-73.881477,40.87676,Voter,"[84, 95, 54, 83, 33]"
2313,BRONX,A,JHS 80 The Mosholu Parkway,X0037,School Entrance on Steuben Avenue Bronx 10467,-73.8812111,40.8784723,Handicap,"[84, 95, 54, 83, 33]"
2314,STATEN IS,A,PS 30 Westerleigh,S0078,200 Wardwell Avenue Staten Island 10314,-74.132847,40.618018,Voter,"[44, 45, 62, 64, 66, 67]"
2315,STATEN IS,A,PS 30 Westerleigh,S0078,200 Wardwell Avenue Staten Island 10314,-74.132847,40.618018,Handicap,"[44, 45, 62, 64, 66, 67]"
2316,QUEENS,A,PS 117-J.Keld / Briarwood School,Q0270,85-15 143 Street Jamaica 11435,-73.813219,40.710014,Voter,"[86, 78, 12, 46, 13]"
2317,QUEENS,A,PS 117-J.Keld / Briarwood School,Q0270,Rear Entrance through School Alleyway on 144th Street Jamaica 11435,-73.81192,40.7064092,Handicap,"[86, 78, 12, 46, 13]"
2318,STATEN IS,A,PS 37,10010,15 Fairfield Street Staten Island 10308,-74.151106,40.56399,Voter,"[58, 57, 9, 61, 54, 88, 87, 67, 68, 64, 87, 88, 70, 66, 90, 86]"
2319,STATEN IS,A,PS 37,10010,15 Fairfield Street Staten Island 10308,-74.151106,40.56399,Handicap,"[58, 57, 9, 61, 54, 88, 87, 67, 68, 64, 87, 88, 70, 66, 90, 86]"
2320,BRONX,A,Co-Op City Einstein Community Center #3,X0219,135 Einstein Loop Bronx 10475,-73.822353,40.864319,Voter,"[73, 74, 76, 71, 72, 75, 115]"
2321,BRONX,A,Co-Op City Einstein Community Center #3,X0219,2nd floor auditorium from the elevator on the main entrance Bronx 10475,-73.83,40.87,Handicap,"[73, 74, 76, 71, 72, 75, 115]"
2322,BROOKLYN,A,PS 135,B0303,684 Linden Boulevard Brooklyn 11203,-73.932977,40.653418,Voter,"[12, 46, 13]"
2323,BROOKLYN,A,PS 135,B0303,684 Linden Boulevard Brooklyn 11203,-73.932977,40.653418,Handicap,"[12, 46, 13]"
2324,BROOKLYN,A,Spring Creek Educational Campus,11543,1065 Elton Street Brooklyn 11208,-73.87433,40.657231,Voter,"[84, 86, 83]"
2325,BROOKLYN,A,Spring Creek Educational Campus,11543,1065 Elton Street Brooklyn 11208,-73.87433,40.657231,Handicap,"[84, 86, 83]"
2326,MANHATTAN,A,PS 41,M0019,116 West 11 Street New York 10011,-73.999272,40.735703,Voter,"[87, 85, 62, 59, 63, 64, 86, 60, 58, 61, 47, 76, 93, 95]"
2327,MANHATTAN,A,PS 41,M0019,116 West 11 Street New York 10011,-73.999272,40.735703,Handicap,"[87, 85, 62, 59, 63, 64, 86, 60, 58, 61, 47, 76, 93, 95]"
